transaction_id,account_id,merchant_id,timestamp,amount,currency,transaction_type,status,is_injected_anomaly,anomaly_type,customer_id,customer_country,customer_segment,typical_amount,preferred_hour,international_probability,merchant_category,country,online,signed_amount,effective_amount,customer_transaction_number,previous_timestamp,previous_amount,previous_merchant_category,time_since_previous_transaction,hours_since_previous_transaction,days_since_previous_transaction,transactions_previous_7d,average_amount_previous_30d,average_amount_previous_90d,amount_ratio_to_previous_30d,average_amount_all_previous
T0000065,A00027,M00024,2025-12-25 18:49:00,28.66,USD,Purchase,Completed,False,none,C00022,Germany,Standard,60.0,18,0.26,Books,United States,True,28.66,28.66,17,2025-12-20 17:30:00,41.51,Entertainment,5 days 01:19:00,121.31666666666666,5.054861111111111,2,73.225,88.63333333333333,0.39139638101741214,86.95875
T0000962,A00028,M00023,2025-04-22 18:35:00,80.9,GBP,Purchase,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,United Kingdom,True,80.9,80.9,1,,,,,,,0,,,,
T0000761,A00028,M00018,2025-07-04 14:54:00,26.17,EUR,Purchase,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,France,True,26.17,26.17,2,2025-04-22 18:35:00,80.9,Books,72 days 20:19:00,1748.3166666666666,72.84652777777778,0,,80.9,,80.9
T0000404,A00029,M00018,2025-08-13 15:52:00,19.55,EUR,Purchase,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,France,True,19.55,19.55,3,2025-07-04 14:54:00,26.17,Books,40 days 00:58:00,960.9666666666667,40.04027777777778,0,,26.17,,53.535000000000004
T0000447,A00028,M00021,2025-08-26 18:12:00,32.47,EUR,Purchase,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,Portugal,True,32.47,32.47,4,2025-08-13 15:52:00,19.55,Books,13 days 02:20:00,314.3333333333333,13.097222222222221,0,19.55,22.86,1.6608695652173913,42.20666666666667
T0000884,A00028,M00018,2025-08-29 14:29:00,55.02,EUR,Purchase,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,France,True,55.02,55.02,5,2025-08-26 18:12:00,32.47,Books,2 days 20:17:00,68.28333333333333,2.8451388888888887,1,26.009999999999998,26.063333333333333,2.1153402537485584,39.7725
T0000102,A00028,M00018,2025-11-01 13:20:00,28.26,EUR,Refund,Completed,False,none,C00023,France,Premium,100.19,15,0.388,Books,France,True,-28.26,-28.26,6,2025-08-29 14:29:00,55.02,Books,63 days 22:51:00,1534.85,63.95208333333333,0,,35.68,,42.822
T0000920,A00030,M00020,2025-01-05 16:46:00,140.16,EUR,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Books,Italy,True,140.16,140.16,1,,,,,,,0,,,,
T0000049,A00030,M00032,2025-01-21 18:19:00,214.81,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Electronics,United States,True,214.81,214.81,2,2025-01-05 16:46:00,140.16,Books,16 days 01:33:00,385.55,16.064583333333335,0,140.16,140.16,1.532605593607306,140.16
T0000551,A00030,M00064,2025-02-14 21:26:00,41.18,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Entertainment,United States,True,41.18,41.18,3,2025-01-21 18:19:00,214.81,Electronics,24 days 03:07:00,579.1166666666667,24.12986111111111,0,214.81,177.485,0.19170429682044599,177.485
T0000417,A00030,M00008,2025-03-07 13:00:00,20.87,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Groceries,United States,False,20.87,20.87,4,2025-02-14 21:26:00,41.18,Entertainment,20 days 15:34:00,495.56666666666666,20.648611111111112,0,41.18,132.04999999999998,0.5067994171928121,132.04999999999998
T0000164,A00030,M00072,2025-03-07 23:01:00,47.32,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Fashion,United States,True,47.32,47.32,5,2025-03-07 13:00:00,20.87,Groceries,0 days 10:01:00,10.016666666666667,0.4173611111111111,1,31.025,104.255,1.5252215954875101,104.255
T0000147,A00030,M00008,2025-08-28 20:38:00,27.1,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Groceries,United States,False,27.1,27.1,6,2025-03-07 23:01:00,47.32,Fashion,173 days 21:37:00,4173.616666666667,173.90069444444444,0,,,,92.86800000000001
T0000128,A00030,M00032,2025-09-23 20:12:00,310.21,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Electronics,United States,True,310.21,310.21,7,2025-08-28 20:38:00,27.1,Groceries,25 days 23:34:00,623.5666666666667,25.981944444444448,0,27.1,27.1,11.446863468634685,81.90666666666667
T0000008,A00030,M00048,2025-09-27 14:47:00,258.47,USD,Purchase,Declined,False,none,C00024,United States,Standard,64.94,19,0.143,Travel,United States,True,258.47,0.0,8,2025-09-23 20:12:00,310.21,Electronics,3 days 18:35:00,90.58333333333333,3.7743055555555554,1,168.655,168.655,1.5325368355518665,114.52142857142857
T0000955,A00030,M00008,2025-12-18 00:19:00,49.4,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Groceries,United States,False,49.4,49.4,9,2025-09-27 14:47:00,258.47,Travel,81 days 09:32:00,1953.5333333333333,81.39722222222223,0,,284.34000000000003,,132.515
T0000566,A00030,M00056,2025-12-20 17:35:00,58.7,USD,Purchase,Completed,False,none,C00024,United States,Standard,64.94,19,0.143,Home,United States,True,58.7,58.7,10,2025-12-18 00:19:00,49.4,Groceries,2 days 17:16:00,65.26666666666667,2.7194444444444446,1,49.4,206.02666666666667,1.188259109311741,123.28
T0000137,A00031,M00066,2025-03-21 20:16:00,15.52,EUR,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Fashion,France,True,15.52,15.52,1,,,,,,,0,,,,
T0000268,A00031,M00068,2025-04-24 18:23:00,22.15,EUR,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Fashion,Italy,True,22.15,22.15,2,2025-03-21 20:16:00,15.52,Fashion,33 days 22:07:00,814.1166666666667,33.921527777777776,0,,15.52,,15.52
T0000630,A00031,M00047,2025-07-02 16:12:00,177.41,GBP,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Travel,United Kingdom,True,177.41,177.41,3,2025-04-24 18:23:00,22.15,Fashion,68 days 21:49:00,1653.8166666666666,68.90902777777778,0,,22.15,,18.835
T0000290,A00031,M00023,2025-07-11 16:51:00,8.29,GBP,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Books,United Kingdom,True,8.29,8.29,4,2025-07-02 16:12:00,177.41,Travel,9 days 00:39:00,216.65,9.027083333333334,0,177.41,99.78,0.046727918381151,71.69333333333333
T0000546,A00031,M00071,2025-07-15 16:57:00,25.0,GBP,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Fashion,United Kingdom,True,25.0,25.0,5,2025-07-11 16:51:00,8.29,Books,4 days 00:06:00,96.1,4.004166666666666,1,92.85,69.28333333333333,0.2692514808831449,55.8425
T0000948,A00031,M00066,2025-08-12 16:28:00,39.92,EUR,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Fashion,France,True,39.92,39.92,6,2025-07-15 16:57:00,25.0,Fashion,27 days 23:31:00,671.5166666666667,27.97986111111111,0,25.0,70.23333333333333,1.5968,49.674
T0000815,A00031,M00071,2025-11-03 14:07:00,61.32,GBP,Purchase,Completed,False,none,C00025,United Kingdom,Student,24.4,18,0.179,Fashion,United Kingdom,True,61.32,61.32,7,2025-08-12 16:28:00,39.92,Fashion,82 days 21:39:00,1989.65,82.90208333333334,0,,39.92,,48.04833333333334
T0000157,A00032,M00030,2025-01-20 22:12:00,320.41,EUR,Purchase,Completed,False,none,C00026,Ireland,Standard,101.25,18,0.295,Electronics,Ireland,True,320.41,320.41,1,,,,,,,0,,,,
T0000446,A00032,M00030,2025-08-20 17:54:00,318.08,EUR,Purchase,Completed,False,none,C00026,Ireland,Standard,101.25,18,0.295,Electronics,Ireland,True,318.08,318.08,2,2025-01-20 22:12:00,320.41,Electronics,211 days 19:42:00,5083.7,211.82083333333333,0,,,,320.41
T0000713,A00032,M00078,2025-12-04 18:58:00,23.64,EUR,Purchase,Completed,False,none,C00026,Ireland,Standard,101.25,18,0.295,Health,Ireland,False,23.64,23.64,3,2025-08-20 17:54:00,318.08,Electronics,106 days 01:04:00,2545.0666666666666,106.04444444444444,0,,,,319.245
T0000448,A00033,M00004,2025-01-10 13:21:00,67.44,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Groceries,Italy,False,67.44,67.44,1,,,,,,,0,,,,
T0000364,A00033,M00012,2025-01-25 19:24:00,52.22,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Restaurants,Italy,False,52.22,52.22,2,2025-01-10 13:21:00,67.44,Groceries,15 days 06:03:00,366.05,15.252083333333333,0,67.44,67.44,0.7743179122182681,67.44
T0000516,A00033,M00052,2025-01-28 16:03:00,118.92,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Home,Italy,True,118.92,118.92,3,2025-01-25 19:24:00,52.22,Restaurants,2 days 20:39:00,68.65,2.860416666666667,1,59.83,59.83,1.9876316229316398,59.83
T0000963,A00033,M00006,2025-02-05 15:20:00,78.03,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Groceries,Ireland,False,78.03,78.03,4,2025-01-28 16:03:00,118.92,Home,7 days 23:17:00,191.28333333333333,7.970138888888889,0,79.52666666666666,79.52666666666666,0.981180316874843,79.52666666666666
T0000227,A00033,M00047,2025-03-03 13:37:00,207.34,GBP,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Travel,United Kingdom,True,207.34,207.34,5,2025-02-05 15:20:00,78.03,Groceries,25 days 22:17:00,622.2833333333333,25.928472222222222,0,78.03,79.1525,2.657183134691785,79.1525
T0000336,A00033,M00020,2025-03-05 14:30:00,49.84,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Books,Italy,True,49.84,49.84,6,2025-03-03 13:37:00,207.34,Travel,2 days 00:53:00,48.88333333333333,2.0368055555555555,1,142.685,104.79,0.34930090759365034,104.79
T0000646,A00033,M00004,2025-03-31 18:48:00,116.71,EUR,Purchase,Declined,False,none,C00027,Italy,Standard,88.92,17,0.275,Groceries,Italy,False,116.71,0.0,7,2025-03-05 14:30:00,49.84,Books,26 days 04:18:00,628.3,26.179166666666664,0,128.59,95.63166666666666,0.9076133447390932,95.63166666666666
T0000804,A00033,M00020,2025-04-29 15:25:00,29.58,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Books,Italy,True,29.58,29.58,8,2025-03-31 18:48:00,116.71,Groceries,28 days 20:37:00,692.6166666666667,28.85902777777778,0,116.71,112.98,0.25344871904721106,98.64285714285714
T0000895,A00033,M00052,2025-07-28 19:33:00,1175.9,EUR,Purchase,Completed,True,high_amount,C00027,Italy,Standard,88.92,17,0.275,Home,Italy,True,1175.9,1175.9,9,2025-04-29 15:25:00,29.58,Books,90 days 04:08:00,2164.133333333333,90.17222222222222,0,,,,90.00999999999999
T0000946,A00033,M00052,2025-09-16 18:16:00,119.6,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Home,Italy,True,119.6,119.6,10,2025-07-28 19:33:00,1175.9,Home,49 days 22:43:00,1198.7166666666667,49.94652777777778,0,,1175.9,,210.66444444444446
T0000411,A00033,M00054,2025-09-27 18:36:00,106.22,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Home,Ireland,True,106.22,106.22,11,2025-09-16 18:16:00,119.6,Home,11 days 00:20:00,264.3333333333333,11.013888888888888,0,119.6,647.75,0.8881270903010033,201.558
T0000482,A00033,M00004,2025-11-06 22:53:00,42.5,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Groceries,Italy,False,42.5,42.5,12,2025-09-27 18:36:00,106.22,Home,40 days 04:17:00,964.2833333333333,40.17847222222222,0,,112.91,,192.8909090909091
T0000200,A00033,M00014,2025-12-18 12:51:00,67.23,EUR,Purchase,Completed,False,none,C00027,Italy,Standard,88.92,17,0.275,Restaurants,Ireland,False,67.23,67.23,13,2025-11-06 22:53:00,42.5,Groceries,41 days 13:58:00,997.9666666666667,41.581944444444446,0,,74.36,,180.35833333333335
T0000218,A00034,M00004,2025-01-06 20:51:00,59.91,EUR,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,Italy,False,59.91,59.91,1,,,,,,,0,,,,
T0000595,A00034,M00007,2025-02-12 22:00:00,15.22,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,United Kingdom,False,15.22,15.22,2,2025-01-06 20:51:00,59.91,Groceries,37 days 01:09:00,889.15,37.047916666666666,0,,59.91,,59.91
T0000467,A00034,M00015,2025-03-05 22:11:00,34.35,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Restaurants,United Kingdom,False,34.35,34.35,3,2025-02-12 22:00:00,15.22,Groceries,21 days 00:11:00,504.18333333333334,21.007638888888888,0,15.22,37.565,2.256898817345598,37.565
T0000158,A00034,M00015,2025-05-10 00:59:00,70.67,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Restaurants,United Kingdom,False,70.67,70.67,4,2025-03-05 22:11:00,34.35,Restaurants,65 days 02:48:00,1562.8,65.11666666666666,0,,24.785,,36.49333333333333
T0000771,A00034,M00055,2025-05-15 13:14:00,133.53,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Home,United Kingdom,True,133.53,133.53,5,2025-05-10 00:59:00,70.67,Restaurants,5 days 12:15:00,132.25,5.510416666666667,1,70.67,52.510000000000005,1.8894863449837271,45.0375
T0000022,A00034,M00007,2025-06-11 20:28:00,35.47,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,United Kingdom,False,35.47,35.47,6,2025-05-15 13:14:00,133.53,Home,27 days 07:14:00,655.2333333333333,27.30138888888889,0,133.53,102.1,0.26563319104321126,62.736000000000004
T0000660,A00034,M00001,2025-06-15 19:15:00,40.13,EUR,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,Spain,False,40.13,40.13,7,2025-06-11 20:28:00,35.47,Groceries,3 days 22:47:00,94.78333333333333,3.9493055555555556,1,35.47,79.89,1.1313786298280237,58.19166666666666
T0000562,A00034,M00015,2025-06-26 18:19:00,18.29,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Restaurants,United Kingdom,False,18.29,18.29,8,2025-06-15 19:15:00,40.13,Groceries,10 days 23:04:00,263.06666666666666,10.96111111111111,0,37.8,69.95,0.4838624338624339,55.611428571428576
T0000886,A00034,M00055,2025-07-09 03:11:00,158.48,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Home,United Kingdom,True,158.48,158.48,9,2025-06-26 18:19:00,18.29,Restaurants,12 days 08:52:00,296.8666666666667,12.369444444444445,0,31.296666666666667,59.617999999999995,5.0637980615614016,50.94625
T0000663,A00034,M00007,2025-07-09 19:47:00,65.61,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,United Kingdom,False,65.61,65.61,10,2025-07-09 03:11:00,158.48,Home,0 days 16:36:00,16.6,0.6916666666666668,1,63.0925,76.095,1.0399017315845782,62.89444444444444
T0000041,A00034,M00013,2025-07-11 00:31:00,11.64,EUR,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Restaurants,Portugal,False,11.64,11.64,11,2025-07-09 19:47:00,65.61,Groceries,1 days 04:44:00,28.733333333333334,1.1972222222222222,2,63.59599999999999,74.59714285714286,0.18303037926913646,63.166
T0000950,A00034,M00005,2025-07-21 18:16:00,38.23,EUR,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,Portugal,False,38.23,38.23,12,2025-07-11 00:31:00,11.64,Restaurants,10 days 17:45:00,257.75,10.739583333333334,0,63.504999999999995,66.72749999999999,0.601999842532084,58.48181818181818
T0000250,A00034,M00047,2025-08-16 19:23:00,221.38,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Travel,United Kingdom,True,221.38,221.38,13,2025-07-21 18:16:00,38.23,Groceries,26 days 01:07:00,625.1166666666667,26.04652777777778,0,38.23,52.55,5.790740256343186,56.79416666666666
T0000240,A00034,M00007,2025-08-20 22:39:00,64.19,GBP,Refund,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Groceries,United Kingdom,False,-64.19,-64.19,14,2025-08-16 19:23:00,221.38,Travel,4 days 03:16:00,99.26666666666667,4.136111111111111,1,221.38,73.65374999999999,0.2899539253771795,69.45461538461538
T0000079,A00034,M00044,2025-08-23 23:59:00,242.51,EUR,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Travel,Italy,True,242.51,242.51,15,2025-08-20 22:39:00,64.19,Groceries,3 days 01:20:00,73.33333333333333,3.0555555555555554,1,142.785,72.60222222222222,1.6984277059915256,69.07857142857144
T0000872,A00034,M00015,2025-08-29 19:20:00,55.83,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Restaurants,United Kingdom,False,55.83,55.83,16,2025-08-23 23:59:00,242.51,Travel,5 days 19:21:00,139.35,5.8062499999999995,1,176.02666666666664,89.59299999999999,0.3171678533555522,80.64066666666666
T0000252,A00034,M00055,2025-11-22 17:36:00,266.24,GBP,Purchase,Completed,False,none,C00028,United Kingdom,Standard,66.08,22,0.219,Home,United Kingdom,True,266.24,266.24,17,2025-08-29 19:20:00,55.83,Restaurants,84 days 22:16:00,2038.2666666666667,84.92777777777778,0,,55.83,,79.09
T0000679,A00035,M00053,2025-02-17 14:28:00,108.7,EUR,Purchase,Completed,False,none,C00029,Portugal,Standard,49.58,14,0.207,Home,Portugal,True,108.7,108.7,1,,,,,,,0,,,,
T0000001,A00035,M00041,2025-02-27 16:45:00,257.7,EUR,Refund,Completed,False,none,C00029,Portugal,Standard,49.58,14,0.207,Travel,Spain,True,-257.7,-257.7,2,2025-02-17 14:28:00,108.7,Home,10 days 02:17:00,242.28333333333333,10.095138888888888,0,108.7,108.7,2.3707451701931923,108.7
T0000889,A00035,M00009,2025-08-04 14:17:00,28.53,EUR,Purchase,Completed,False,none,C00029,Portugal,Standard,49.58,14,0.207,Restaurants,Spain,False,28.53,28.53,3,2025-02-27 16:45:00,257.7,Travel,157 days 21:32:00,3789.5333333333333,157.8972222222222,0,,,,183.2
T0000457,A00035,M00021,2025-08-26 17:06:00,100.97,EUR,Purchase,Completed,False,none,C00029,Portugal,Standard,49.58,14,0.207,Books,Portugal,True,100.97,100.97,4,2025-08-04 14:17:00,28.53,Restaurants,22 days 02:49:00,530.8166666666667,22.117361111111112,0,28.53,28.53,3.5390816684192075,131.64333333333332
T0000235,A00035,M00045,2025-09-01 16:17:00,198.07,EUR,Purchase,Completed,False,none,C00029,Portugal,Standard,49.58,14,0.207,Travel,Portugal,True,198.07,198.07,5,2025-08-26 17:06:00,100.97,Books,5 days 23:11:00,143.18333333333334,5.965972222222223,1,64.75,64.75,3.058996138996139,123.975
T0000350,A00036,M00052,2025-01-09 09:54:00,72.67,EUR,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Home,Italy,True,72.67,72.67,1,,,,,,,0,,,,
T0000051,A00036,M00052,2025-04-16 09:34:00,46.64,EUR,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Home,Italy,True,46.64,46.64,2,2025-01-09 09:54:00,72.67,Home,96 days 23:40:00,2327.6666666666665,96.9861111111111,0,,,,72.67
T0000839,A00036,M00055,2025-05-12 07:21:00,51.66,GBP,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Home,United Kingdom,True,51.66,51.66,3,2025-04-16 09:34:00,46.64,Home,25 days 21:47:00,621.7833333333333,25.907638888888886,0,46.64,46.64,1.107632933104631,59.655
T0000501,A00036,M00028,2025-06-27 09:28:00,200.28,EUR,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Electronics,Italy,True,200.28,200.28,4,2025-05-12 07:21:00,51.66,Home,46 days 02:07:00,1106.1166666666666,46.08819444444444,0,,49.15,,56.99
T0000918,A00036,M00052,2025-08-28 09:19:00,152.67,EUR,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Home,Italy,True,152.67,152.67,5,2025-06-27 09:28:00,200.28,Electronics,61 days 23:51:00,1487.85,61.99375,0,,200.28,,92.8125
T0000073,A00036,M00028,2025-09-05 11:20:00,75.15,EUR,Refund,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Electronics,Italy,True,-75.15,-75.15,6,2025-08-28 09:19:00,152.67,Home,8 days 02:01:00,194.01666666666668,8.084027777777779,0,152.67,176.475,0.4922381607388486,104.78399999999999
T0000574,A00036,M00028,2025-09-06 09:28:00,348.47,EUR,Purchase,Completed,False,none,C00030,Italy,Premium,90.87,9,0.323,Electronics,Italy,True,348.47,348.47,7,2025-09-05 11:20:00,75.15,Electronics,0 days 22:08:00,22.133333333333333,0.9222222222222222,1,113.91,142.70000000000002,3.0591695197963307,99.84499999999998
T0000787,A00037,M00020,2025-02-05 20:06:00,45.47,EUR,Purchase,Completed,False,none,C00031,Italy,Standard,80.81,20,0.217,Books,Italy,True,45.47,45.47,1,,,,,,,0,,,,
T0000821,A00037,M00017,2025-03-02 00:21:00,29.63,EUR,Purchase,Completed,False,none,C00031,Italy,Standard,80.81,20,0.217,Books,Spain,True,29.63,29.63,2,2025-02-05 20:06:00,45.47,Books,24 days 04:15:00,580.25,24.177083333333332,0,45.47,45.47,0.651638442929404,45.47
T0000916,A00037,M00028,2025-03-14 21:51:00,97.68,EUR,Purchase,Completed,False,none,C00031,Italy,Standard,80.81,20,0.217,Electronics,Italy,True,97.68,97.68,3,2025-03-02 00:21:00,29.63,Books,12 days 21:30:00,309.5,12.895833333333334,0,29.63,37.55,3.296658791765103,37.55
T0000971,A00037,M00036,2025-04-14 21:14:00,50.1,EUR,Purchase,Completed,False,none,C00031,Italy,Standard,80.81,20,0.217,Sports,Italy,False,50.1,50.1,4,2025-03-14 21:51:00,97.68,Electronics,30 days 23:23:00,743.3833333333333,30.974305555555556,0,,57.593333333333334,,57.593333333333334
T0000840,A00037,M00036,2025-06-04 14:57:00,145.97,EUR,Purchase,Completed,False,none,C00031,Italy,Standard,80.81,20,0.217,Sports,Italy,False,145.97,145.97,5,2025-04-14 21:14:00,50.1,Sports,50 days 17:43:00,1217.7166666666667,50.738194444444446,0,,73.89,,55.72
